approach,dataset,training_split,random_seed,location_key,scenario,manipulation_type,manipulation_probability,max_manipulations_per_trace,max_manipulations_per_trace_pct,baseline_score,manipulated_score,score_drop,manipulated_events,inserted_events,deleted_events,original_events,resulting_events,manipulated_events_pct,manipulated_traces,total_traces,manipulated_traces_pct,total_events,matches,mismatches,generalization,exact_pct,unknown_node,invalid_predecessor,invalid_end,fitness,fitness_generalization_gap,route_calls,remote_calls,local_calls,requests_per_event,nodes,activities,matrix_entries,training_time_s,checking_time_s,elapsed_s,avg_event_time_ms,method,strategy,discovery_algorithm,requested_discovery_algorithm,discovery_parameters,places,transitions,arcs,labeled_transitions,silent_transitions,training_activities,model_activities,missing_training_activities,missing_training_activity_names,extra_model_activities,extra_model_activity_names,activity_coverage,participants,participant_places_min,participant_places_max,participant_places_total,participant_transitions_min,participant_transitions_max,participant_transitions_total,matched_events,unknown_activities,consumed_tokens,produced_tokens,missing_tokens,remaining_tokens,exact_count,local_token_checks,remote_token_checks,total_compute
distributed_tbr,artificial_log.xes,0.4,1,org:group,manipulated,insertion,0.2,2,0.25,0.8709677419354839,0.8285714285714285,0.04239631336405536,4,4,0,25,29,0.16,4,6,0.6666666666666666,29,,6,0.8285714285714285,0.7931034482758621,,,,1.0,0.17142857142857149,29,12,70,,,,,0.003176099999109283,0.00378400000045076,0.006960099999560043,0.13048275863623313,token_replay,distributed,inductive,inductive,{},14,16,36,4,12,4,4,0,[],0,[],1.0,4,2,4,14,1,6,16,23,0,35,35,6,6,23,70,12,29
checkmyflow,artificial_log.xes,0.6,1,org:group,baseline,none,0.0,2,0.25,0.85,0.85,0.0,0,0,0,16,16,0.0,0,4,0.0,20,17,3,0.85,0.85,0,2,1,1.0,0.15000000000000002,16,72,0,3.6,4,4,18,0.00017330000991933048,0.0001871999993454665,0.00036050000926479697,0.009359999967273325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,artificial_log.xes,0.6,1,org:group,manipulated,deletion,0.2,2,0.25,0.85,0.8421052631578947,0.007894736842105288,1,0,1,16,15,0.0625,1,4,0.25,19,16,3,0.8421052631578947,0.8421052631578947,0,2,1,1.0,0.1578947368421053,15,67,0,3.526315789473684,4,4,18,0.00017330000991933048,0.00020899999071843922,0.0003823000006377697,0.010999999511496801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,artificial_log.xes,0.6,1,org:group,manipulated,insertion,0.2,2,0.25,0.85,0.8571428571428571,-0.0071428571428571175,1,1,0,16,17,0.0625,1,4,0.25,21,18,3,0.8571428571428571,0.8571428571428571,0,2,1,1.0,0.1428571428571429,17,77,0,3.6666666666666665,4,4,18,0.00017330000991933048,0.00016640001558698714,0.0003397000255063176,0.007923810266047007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distributed_tbr,artificial_log.xes,0.6,1,org:group,baseline,none,0.0,2,0.25,1.0,1.0,0.0,0,0,0,16,16,0.0,0,4,0.0,16,,0,1.0,1.0,,,,1.0,0.0,16,12,40,,,,,0.009088599996175617,0.0015258000057656318,0.010614400001941249,0.09536250036035199,token_replay,distributed,inductive,inductive,{},14,15,36,4,11,4,4,0,[],0,[],1.0,4,2,6,14,1,7,15,16,0,20,20,0,0,16,40,12,16
distributed_tbr,artificial_log.xes,0.6,1,org:group,manipulated,deletion,0.2,2,0.25,1.0,0.868421052631579,0.13157894736842102,1,0,1,16,15,0.0625,1,4,0.25,15,,0,0.868421052631579,1.0,,,,1.0,0.13157894736842102,15,9,36,,,,,0.009088599996175617,0.003588599996874109,0.012677199993049726,0.23923999979160726,token_replay,distributed,inductive,inductive,{},14,15,36,4,11,4,4,0,[],0,[],1.0,4,2,6,14,1,7,15,15,0,19,19,1,4,15,36,9,15
distributed_tbr,artificial_log.xes,0.6,1,org:group,manipulated,insertion,0.2,2,0.25,1.0,1.0,0.0,1,1,0,16,17,0.0625,1,4,0.25,17,,0,1.0,1.0,,,,1.0,0.0,17,12,42,,,,,0.009088599996175617,0.002311099990038201,0.011399699986213818,0.13594705823754125,token_replay,distributed,inductive,inductive,{},14,15,36,4,11,4,4,0,[],0,[],1.0,4,2,6,14,1,7,15,17,0,21,21,0,0,17,42,12,17
checkmyflow,artificial_log.xes,0.8,1,org:group,baseline,none,0.0,2,0.25,1.0,1.0,0.0,0,0,0,8,8,0.0,0,2,0.0,10,10,0,1.0,1.0,0,0,0,1.0,0.0,8,36,0,3.6,4,4,20,8.369999704882503e-05,3.679998917505145e-05,0.00012049998622387648,0.003679998917505145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,artificial_log.xes,0.8,1,org:group,manipulated,deletion,0.2,2,0.25,1.0,1.0,0.0,2,0,2,8,6,0.25,2,2,1.0,8,8,0,1.0,1.0,0,0,0,1.0,0.0,6,26,0,3.25,4,4,20,8.369999704882503e-05,3.4500000765547156e-05,0.00011819999781437218,0.0043125000956933945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,artificial_log.xes,0.8,1,org:group,manipulated,insertion,0.2,2,0.25,1.0,1.0,0.0,2,2,0,8,10,0.25,2,2,1.0,12,12,0,1.0,1.0,0,0,0,1.0,0.0,10,46,0,3.8333333333333335,4,4,20,8.369999704882503e-05,4.7699984861537814e-05,0.00013139998191036284,0.003974998738461484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distributed_tbr,artificial_log.xes,0.8,1,org:group,baseline,none,0.0,2,0.25,1.0,1.0,0.0,0,0,0,8,8,0.0,0,2,0.0,8,,0,1.0,1.0,,,,1.0,0.0,8,6,20,,,,,0.002935199998319149,0.0011748999822884798,0.004110099980607629,0.14686249778605998,token_replay,distributed,inductive,inductive,{},14,15,36,4,11,4,4,0,[],0,[],1.0,4,2,6,14,1,7,15,8,0,10,10,0,0,8,20,6,8
distributed_tbr,artificial_log.xes,0.8,1,org:group,manipulated,deletion,0.2,2,0.25,1.0,0.6875,0.3125,2,0,2,8,6,0.25,2,2,1.0,6,,0,0.6875,1.0,,,,1.0,0.3125,6,3,14,,,,,0.002935199998319149,0.003672299993922934,0.006607499992242083,0.6120499989871556,token_replay,distributed,inductive,inductive,{},14,15,36,4,11,4,4,0,[],0,[],1.0,4,2,6,14,1,7,15,6,0,8,8,1,4,6,14,3,6
distributed_tbr,artificial_log.xes,0.8,1,org:group,manipulated,insertion,0.2,2,0.25,1.0,1.0,0.0,2,2,0,8,10,0.25,2,2,1.0,10,,0,1.0,1.0,,,,1.0,0.0,10,6,24,,,,,0.002935199998319149,0.00205060001462698,0.004985800012946129,0.20506000146269798,token_replay,distributed,inductive,inductive,{},14,15,36,4,11,4,4,0,[],0,[],1.0,4,2,6,14,1,7,15,10,0,12,12,0,0,10,24,6,10
