approach,dataset,training_split,random_seed,location_key,scenario,manipulation_type,manipulation_probability,max_manipulations_per_trace,max_manipulations_per_trace_pct,baseline_score,manipulated_score,score_drop,manipulated_events,inserted_events,deleted_events,original_events,resulting_events,manipulated_events_pct,manipulated_traces,total_traces,manipulated_traces_pct,total_events,matches,mismatches,generalization,exact_pct,unknown_node,invalid_predecessor,invalid_end,fitness,fitness_generalization_gap,route_calls,remote_calls,local_calls,requests_per_event,nodes,activities,matrix_entries,training_time_s,checking_time_s,elapsed_s,avg_event_time_ms,method,strategy,discovery_algorithm,requested_discovery_algorithm,discovery_parameters,places,transitions,arcs,labeled_transitions,silent_transitions,training_activities,model_activities,missing_training_activities,missing_training_activity_names,extra_model_activities,extra_model_activity_names,activity_coverage,participants,participant_places_min,participant_places_max,participant_places_total,participant_transitions_min,participant_transitions_max,participant_transitions_total,matched_events,unknown_activities,consumed_tokens,produced_tokens,missing_tokens,remaining_tokens,exact_count,local_token_checks,remote_token_checks,total_compute
distributed_tbr,Sepsis Cases - Event Log.xes,0.05,1,org:group,manipulated,deletion,0.2,2,0.25,0.8758402538407632,0.841932157980964,0.03390809585979926,1559,0,1559,14387,12828,0.10836171543754779,901,998,0.9028056112224448,12828,,2332,0.841932157980964,0.8182101652634861,,,,0.8978920173114582,0.05595985933049419,12828,7764,15619,,,,,0.01679389999480918,0.9516876999987289,0.9684815999935381,0.07418831462416034,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",18,35,74,12,23,14,12,2,"[""Release B"", ""Release C""]",0,[],0.8571428571428571,22,2,8,60,1,15,53,10496,166,14222,13660,2343,2068,10496,15619,5601,12828
distributed_tbr,Sepsis Cases - Event Log.xes,0.05,1,org:group,manipulated,insertion,0.2,2,0.25,0.8758402538407632,0.8545305013625142,0.021309752478249067,1606,1606,0,14387,15993,0.11162855355529297,922,998,0.9238476953907816,15993,,3130,0.8545305013625142,0.8042893766022635,,,,0.8978920173114582,0.043361515948943996,15993,11028,17965,,,,,0.01679389999480918,1.0602356000017608,1.07702949999657,0.06629372850633157,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",18,35,74,12,23,14,12,2,"[""Release B"", ""Release C""]",0,[],0.8571428571428571,22,2,8,60,1,15,53,12863,648,17003,16343,2684,2175,12863,17965,7540,15993
checkmyflow,Sepsis Cases - Event Log.xes,0.1,1,org:group,baseline,none,0.0,2,0.25,0.9657048412643757,0.9657048412643757,0.0,0,0,0,13576,13576,0.0,0,945,0.0,14521,14023,498,0.9657048412643757,0.9657048412643757,2,464,32,1.0,0.034295158735624276,13576,338898,12666,23.338475311617657,24,37,154,0.0052257000061217695,0.13151559999823803,0.1367413000043598,0.00905692445411735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,Sepsis Cases - Event Log.xes,0.1,1,org:group,manipulated,deletion,0.2,2,0.25,0.9657048412643757,0.9436954190286502,0.02200942223572555,1467,0,1467,13576,12109,0.10805833824395993,841,945,0.8899470899470899,13054,12319,735,0.9436954190286502,0.9436954190286502,2,687,46,1.0,0.05630458097134983,12109,302258,11128,23.154435422092845,24,37,154,0.0052257000061217695,0.07986370000435272,0.08508940001047449,0.006117948521859409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,Sepsis Cases - Event Log.xes,0.1,1,org:group,manipulated,insertion,0.2,2,0.25,0.9657048412643757,0.8708852867830424,0.09481955448133328,1519,1519,0,13576,15095,0.11188862698880377,866,945,0.9164021164021164,16040,13969,2071,0.8708852867830424,0.8708852867830424,70,1900,101,1.0,0.12911471321695756,15095,393071,11928,24.50567331670823,24,37,154,0.0052257000061217695,0.0939141999988351,0.09913990000495687,0.005854999999927375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distributed_tbr,Sepsis Cases - Event Log.xes,0.1,1,org:group,baseline,none,0.0,2,0.25,0.8646255686985209,0.8646255686985209,0.0,0,0,0,13576,13576,0.0,0,945,0.0,13576,,2538,0.8646255686985209,0.8130524454920448,,,,0.8793749370750913,0.014749368376570371,13576,9869,17451,,,,,0.022620299998379778,1.1830626000009943,1.205682899999374,0.08714368002364425,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",23,48,107,13,35,16,13,3,"[""Release C"", ""Release D"", ""Release E""]",0,[],0.8125,24,2,9,74,1,21,69,11038,56,16461,14465,3007,1274,11038,17451,7356,13576
distributed_tbr,Sepsis Cases - Event Log.xes,0.1,1,org:group,manipulated,deletion,0.2,2,0.25,0.8646255686985209,0.829430082458126,0.035195486240394924,1467,0,1467,13576,12109,0.10805833824395993,841,945,0.8899470899470899,12109,,2631,0.829430082458126,0.7827235940209761,,,,0.8793749370750913,0.049944854616965295,12109,8734,15475,,,,,0.022620299998379778,1.094704000002821,1.1173243000012008,0.09040416219364283,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",23,48,107,13,35,16,13,3,"[""Release C"", ""Release D"", ""Release E""]",0,[],0.8125,24,2,9,74,1,21,69,9478,52,14732,13002,3138,1666,9478,15475,6498,12109
distributed_tbr,Sepsis Cases - Event Log.xes,0.1,1,org:group,manipulated,insertion,0.2,2,0.25,0.8646255686985209,0.8328247923338512,0.031800776364669714,1519,1519,0,13576,15095,0.11188862698880377,866,945,0.9164021164021164,15095,,3569,0.8328247923338512,0.7635640940708844,,,,0.8793749370750913,0.046550144741240085,15095,12206,18145,,,,,0.022620299998379778,1.2446651999998721,1.267285499998252,0.08245546207352582,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",23,48,107,13,35,16,13,3,"[""Release C"", ""Release D"", ""Release E""]",0,[],0.8125,24,2,9,74,1,21,69,11526,345,17851,15695,3820,1889,11526,18145,8621,15095
checkmyflow,Sepsis Cases - Event Log.xes,0.2,1,org:group,baseline,none,0.0,2,0.25,0.9845405320568155,0.9845405320568155,0.0,0,0,0,11903,11903,0.0,0,840,0.0,12743,12546,197,0.9845405320568155,0.9845405320568155,2,186,9,1.0,0.015459467943184535,11903,296994,10978,23.306442752883935,24,39,197,0.0065708999973139726,0.07717099999717902,0.083741899994493,0.006055952287309034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,Sepsis Cases - Event Log.xes,0.2,1,org:group,manipulated,deletion,0.2,2,0.25,0.9845405320568155,0.973884182024631,0.010656350032184458,1294,0,1294,11903,10609,0.1087120893892296,752,840,0.8952380952380953,11449,11150,299,0.973884182024631,0.973884182024631,2,275,22,1.0,0.026115817975368993,10609,264737,9560,23.123154860686522,24,39,197,0.0065708999973139726,0.06829019999713637,0.07486109999445034,0.005964730543902207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkmyflow,Sepsis Cases - Event Log.xes,0.2,1,org:group,manipulated,insertion,0.2,2,0.25,0.9845405320568155,0.8973068745570517,0.08723365749976375,1367,1367,0,11903,13270,0.11484499705956482,783,840,0.9321428571428572,14110,12661,1449,0.8973068745570517,0.8973068745570517,84,1287,78,1.0,0.10269312544294829,13270,346055,10252,24.525513819985825,24,39,197,0.0065708999973139726,0.13256359999650158,0.13913449999381555,0.00939501063051039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distributed_tbr,Sepsis Cases - Event Log.xes,0.2,1,org:group,baseline,none,0.0,2,0.25,0.8719733787188939,0.8719733787188939,0.0,0,0,0,11903,11903,0.0,0,840,0.0,11903,,1530,0.8719733787188939,0.8714609762244813,,,,0.8841070552067994,0.012133676487905531,11903,10166,17675,,,,,0.0427371999976458,1.1563590000005206,1.1990961999981664,0.09714853398307323,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",26,61,131,15,46,16,15,1,"[""Release E""]",0,[],0.9375,24,2,9,76,1,24,84,10373,7,13858,12736,1728,1673,10373,17675,5134,11903
distributed_tbr,Sepsis Cases - Event Log.xes,0.2,1,org:group,manipulated,deletion,0.2,2,0.25,0.8719733787188939,0.8467280674936679,0.025245311225225997,1294,0,1294,11903,10609,0.1087120893892296,752,840,0.8952380952380953,10609,,1627,0.8467280674936679,0.8466396455839381,,,,0.8841070552067994,0.03737898771313153,10609,8935,15805,,,,,0.0427371999976458,1.0378679999994347,1.0806051999970805,0.09782901310202985,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",26,61,131,15,46,16,15,1,"[""Release E""]",0,[],0.9375,24,2,9,76,1,24,84,8982,7,12432,11442,1840,1814,8982,15805,4386,10609
distributed_tbr,Sepsis Cases - Event Log.xes,0.2,1,org:group,manipulated,insertion,0.2,2,0.25,0.8719733787188939,0.8358624236459891,0.03611095507290485,1367,1367,0,11903,13270,0.11484499705956482,783,840,0.9321428571428572,13270,,2321,0.8358624236459891,0.8250941974378297,,,,0.8841070552067994,0.04824463156081038,13270,12484,18339,,,,,0.0427371999976458,1.259598199998436,1.3023353999960818,0.09492073850779473,token_replay,distributed,heuristics,heuristics,"{""dependency_threshold"": 0.8}",26,61,131,15,46,16,15,1,"[""Release E""]",0,[],0.9375,24,2,9,76,1,24,84,10949,142,15167,13968,2437,2341,10949,18339,6306,13270
